year,month,revenue,quantity,unit_price,discount,item_number,customer_id,document_id,index,revenue_skew,quantity_skew,unit_price_skew,discount_skew,revenue_entropy,quantity_entropy,unit_price_entropy,discount_entropy,customer_id_entropy,item_number_entropy,document_id_entropy,high_priced,high_quantity,recurrent_purchase,one_time_purchase,chance_recurrent,high_lift
2018,7,514.8500000000,9.00000,60.77,0.0,4,3,5,1,0.05281256197332537,0.6085806194501848,2.029344718649906,0.0,1.9219280948873623,0.9709505944546686,1.9219280948873623,-0.0,1.5219280948873621,1.9219280948873623,2.321928094887362,0,0,0,0,0.6625,3
2018,8,5024.3000000000,66.00000,68.41063829787234,0.0,11,7,47,2,1.9757688338558752,2.1281907475525057,0.16958361431183994,0.0,3.793014649135696,1.0809814148138484,3.1444953751417883,-0.0,1.9594725581837396,3.07228479847767,5.55458885167764,0,0,7,0,0.8285329651864912,35
2018,9,3348.4600000000,48.00000,68.11577777777778,0.0,14,14,45,3,1.4744966410624325,3.5953690371757667,0.2879165059515182,0.0,3.562321509144999,0.35335933502142136,3.2883305297503083,-0.0,3.170425799273306,3.3178934226446173,5.491853096329674,0,0,8,2,0.7683181556708796,24
2018,10,20806.9600000000,1466.00000,15.322915831663327,0.0,36,25,270,4,5.295833148729098,5.5057001864186015,2.0220468660826727,0.0,3.2530599008576413,1.2736014770777064,2.112177166899245,-0.0,1.5712359424366238,2.838877389284791,5.594442125573225,0,11,11,9,0.8079718851197223,185
2018,11,194674.9300000000,5655.00000,41.607140403114975,0.0,56,38,2895,5,1.6617927223681608,11.712003752382278,0.5865134011620581,0.0,4.180043842365999,0.7460372860029603,3.6693538115901,-0.0,2.104550396428022,4.214172946892746,10.284791797265747,2,37,280,32,0.8021407876798018,1398
2018,12,433834.0000000000,9511.00000,49.16379682460928,0.0,62,84,6589,6,3.247705506162541,11.961315813045715,0.42225888695574154,0.0,4.290106755173519,0.6150842323404563,3.8780613727419944,-0.0,2.0845182939322964,4.191970375619985,11.91752628086331,9,29,553,65,0.8087992329838234,3239
2019,1,782378.5200000000,16117.02000,56.29537797060663,0.0,69,159,11003,7,3.1247847197801257,12.089729566040829,1.4619119302642432,0.0,4.162290194629564,0.7098626751460173,3.7074917697993937,-0.0,2.128346455246067,4.128776762216797,12.798896324915253,15,113,754,0,0.8241158219676136,5812
2019,2,931728.1000000000,18561.00000,60.62585800953344,0.0,68,178,12075,8,33.2495287985962,44.870323839145776,1.1406091042447002,0.0,3.9634245589369175,0.7440079558007542,3.4855709914031374,-0.0,1.9366549662094712,3.8239821243301506,12.972061806598282,11,166,584,0,0.8135406774546224,7193
2019,3,1620703.7700000000,30350.00000,65.18141005727598,0.00711193088049704,73,327,18425,9,46.712811523227316,51.04408305119024,0.6012996305471071,22.73995014690717,4.7865341750509165,0.8195895873962271,4.275591561255726,0.03000058821307559,2.185735931047365,3.973586185467629,13.673239230036383,6,257,1208,1,0.8122870540509542,9603
2019,4,3771906.9800000000,75626.00000,63.88928854431618,0.029407894736842105,75,494,34520,10,37.428199055840246,42.56987044600687,0.20440022421970547,14.224134949888843,4.74914946609395,1.2819923615729527,3.8689089394577314,0.1132447592060988,2.2879265510829074,4.180707138556893,14.123888390035102,13,804,3466,0,0.8192605206585066,19810
